2019-10-12 03:19:20,493504
2019-10-12 03:22:47,493505
2019-10-12 03:26:20,493505
2019-10-12 03:29:46,493507
2019-10-12 03:33:17,493509
2019-10-12 03:36:48,493511
2019-10-12 03:40:22,493516
2019-10-12 03:43:50,493518
2019-10-12 03:47:21,493519
2019-10-12 03:50:49,493521
2019-10-12 03:54:23,493522
2019-10-12 03:57:52,493524
2019-10-12 04:01:25,493524
2019-10-12 04:04:54,493528
2019-10-12 04:08:25,493529
2019-10-12 04:11:59,493531
2019-10-12 04:15:28,493532
2019-10-12 04:18:56,493534
2019-10-12 04:22:28,493536
2019-10-12 04:26:00,493536
2019-10-12 04:29:28,493537
2019-10-12 04:32:54,493539
2019-10-12 04:36:28,493540
2019-10-12 04:40:02,493540
2019-10-12 04:43:31,493540
2019-10-12 04:47:00,493543
2019-10-12 04:50:28,493544
2019-10-12 04:53:59,493543
2019-10-12 04:57:30,493544
2019-10-12 05:01:03,493547
2019-10-12 05:04:30,493547
2019-10-12 05:08:01,493547
2019-10-12 05:11:35,493549
2019-10-12 05:15:07,493552
2019-10-12 05:18:35,493551
2019-10-12 05:22:01,493551
2019-10-12 05:25:35,493552
2019-10-12 05:29:10,493552
2019-10-12 05:32:37,493552
2019-10-12 05:36:06,493552
2019-10-12 05:39:40,493553
2019-10-12 05:43:06,493555
2019-10-12 05:46:38,493557
2019-10-12 05:50:12,493557
2019-10-12 05:53:44,493558
2019-10-12 05:57:16,493558
2019-10-12 06:00:44,493559
2019-10-12 06:04:16,493559
2019-10-12 06:07:43,493559
2019-10-12 06:11:17,493559
2019-10-12 06:14:49,493559
2019-10-12 06:18:21,493560
2019-10-12 06:21:50,493560
2019-10-12 06:25:21,493560
2019-10-12 06:28:54,493560
2019-10-12 06:32:29,493560
2019-10-12 06:36:02,493560
2019-10-12 06:39:31,493560
2019-10-12 06:42:59,493563
2019-10-12 06:46:31,493563
2019-10-12 06:50:02,493564
2019-10-12 06:53:29,493564
2019-10-12 06:56:58,493565
2019-10-12 07:00:31,493565
2019-10-12 07:04:00,493566
2019-10-12 07:07:28,493566
2019-10-12 07:10:58,493567
2019-10-12 07:14:30,493568
2019-10-12 07:18:04,493569
2019-10-12 07:21:34,493568
2019-10-12 07:25:08,493571
2019-10-12 07:28:37,493572
2019-10-12 07:32:05,493574
2019-10-12 07:35:33,493574
2019-10-12 07:39:06,493575
2019-10-12 07:42:33,493578
2019-10-12 07:46:06,493578
2019-10-12 07:49:33,493579
2019-10-12 07:53:02,493579
2019-10-12 07:56:33,493579
2019-10-12 08:00:02,493582
2019-10-12 08:03:36,493583
2019-10-12 08:07:04,493583
2019-10-12 08:10:36,493584
2019-10-12 08:14:07,493585
2019-10-12 08:17:39,493586
2019-10-12 08:21:10,493589
2019-10-12 08:24:37,493590
2019-10-12 08:28:11,493590
2019-10-12 08:31:43,493592
2019-10-12 08:35:16,493593
2019-10-12 08:38:45,493593
2019-10-12 08:42:12,493596
2019-10-12 08:45:39,493600
2019-10-12 08:49:08,493601
2019-10-12 08:52:36,493601
2019-10-12 08:56:07,493602
2019-10-12 08:59:37,493602
2019-10-12 09:03:03,493604
2019-10-12 09:06:37,493606
2019-10-12 09:10:03,493608
2019-10-12 09:13:32,493610
2019-10-12 09:17:00,493612
2019-10-12 09:20:33,493612
2019-10-12 09:23:59,493614
2019-10-12 09:27:32,493615
2019-10-12 09:31:00,493617
2019-10-12 09:34:33,493619
2019-10-12 09:38:04,493622
2019-10-12 09:41:35,493626
2019-10-12 09:45:06,493626
2019-10-12 09:48:41,493627
2019-10-12 09:52:07,493631
2019-10-12 09:55:38,493634
2019-10-12 09:59:06,493638
2019-10-12 10:02:37,493638
2019-10-12 10:06:11,493639
2019-10-12 10:09:43,493641
2019-10-12 10:13:17,493643
2019-10-12 10:16:48,493645
2019-10-12 10:20:17,493649
2019-10-12 10:23:43,493652
2019-10-12 10:27:18,493654
2019-10-12 10:30:46,493659
2019-10-12 10:34:19,493660
2019-10-12 10:37:51,493663
2019-10-12 10:41:24,493667
2019-10-12 10:44:53,493669
2019-10-12 10:48:26,493671
2019-10-12 10:51:57,493674
2019-10-12 10:55:28,493675
2019-10-12 10:59:02,493680
2019-10-12 11:02:36,493683
2019-10-12 11:06:02,493686
2019-10-12 11:09:32,493688
2019-10-12 11:13:01,493689
2019-10-12 11:16:34,493690
2019-10-12 11:20:09,493691
2019-10-12 11:23:38,493693
2019-10-12 11:27:11,493696
2019-10-12 11:30:41,493698
2019-10-12 11:34:07,493700
2019-10-12 11:37:38,493706
2019-10-12 11:41:04,493707
2019-10-12 11:44:34,493708
2019-10-12 11:48:03,493712
2019-10-12 11:51:34,493716
2019-10-12 11:55:08,493720
2019-10-12 11:58:38,493718
2019-10-12 12:02:11,493722
2019-10-12 12:05:45,493724
2019-10-12 12:09:19,493725
2019-10-12 12:12:49,493729
2019-10-12 12:16:18,493731
2019-10-12 12:19:50,493735
2019-10-12 12:23:22,493740
2019-10-12 12:26:55,493744
2019-10-12 12:30:24,493744
2019-10-12 12:33:54,493748
2019-10-12 12:37:20,493750
2019-10-12 12:40:48,493754
2019-10-12 12:44:21,493757
2019-10-12 12:47:54,493760
2019-10-12 12:51:22,493762
2019-10-12 12:54:57,493764
2019-10-12 12:58:31,493766
2019-10-12 13:01:59,493773
2019-10-12 13:05:33,493783
2019-10-12 13:09:06,493787
2019-10-12 13:12:33,493791
2019-10-12 13:16:03,493795
2019-10-12 13:19:35,493805
2019-10-12 13:23:06,493812
2019-10-12 13:26:34,493820
2019-10-12 13:30:03,493828
2019-10-12 13:33:29,493836
2019-10-12 13:37:01,493839
2019-10-12 13:40:29,493840
2019-10-12 13:43:59,493847
2019-10-12 13:47:28,493851
2019-10-12 13:50:59,493855
2019-10-12 13:54:28,493865
2019-10-12 13:58:00,493877
2019-10-12 14:01:27,493882
2019-10-12 14:04:57,493889
2019-10-12 14:08:27,493902
2019-10-12 14:12:00,493908
2019-10-12 14:15:32,493912
2019-10-12 14:19:05,493917
2019-10-12 14:22:36,493921
2019-10-12 14:26:06,493925
2019-10-12 14:29:35,493930
2019-10-12 14:33:05,493933
2019-10-12 14:36:32,493937
2019-10-12 14:40:01,493941
2019-10-12 14:43:34,493946
2019-10-12 14:47:06,493951
2019-10-12 14:50:32,493953
2019-10-12 14:54:01,493960
2019-10-12 14:57:29,493963
2019-10-12 15:01:01,493966
2019-10-12 15:04:32,493970
2019-10-12 15:08:04,493975
2019-10-12 15:11:32,493978
2019-10-12 15:15:07,493981
2019-10-12 15:18:34,493987
2019-10-12 15:22:03,493988
2019-10-12 15:25:32,493990
2019-10-12 15:29:05,493994
2019-10-12 15:32:36,493999
2019-10-12 15:36:07,494003
2019-10-12 15:39:34,494001
2019-10-12 15:43:09,494007
2019-10-12 15:46:42,494010
2019-10-12 15:50:08,494012
2019-10-12 15:53:37,494016
2019-10-12 15:57:07,494021
2019-10-12 16:00:37,494023
2019-10-12 16:04:09,494025
2019-10-12 16:07:39,494026
2019-10-12 16:11:08,494028
2019-10-12 16:14:40,494027
2019-10-12 16:18:08,494031
2019-10-12 16:21:39,494034
2019-10-12 16:25:05,494036
2019-10-12 16:28:40,494038
2019-10-12 16:32:14,494045
2019-10-12 16:35:47,494048
2019-10-12 16:39:22,494049
2019-10-12 16:42:50,494050
2019-10-12 16:46:22,494055
2019-10-12 16:49:56,494060
2019-10-12 16:53:26,494065
2019-10-12 16:56:53,494073
2019-10-12 17:00:26,494080
2019-10-12 17:03:56,494085
2019-10-12 17:07:24,494087
2019-10-12 17:10:57,494096
2019-10-12 17:14:28,494103
2019-10-12 17:17:55,494108
2019-10-12 17:21:25,494114
2019-10-12 17:24:52,494118
2019-10-12 17:28:25,494124
2019-10-12 17:31:54,494130
2019-10-12 17:35:23,494131
2019-10-12 17:38:56,494136
2019-10-12 17:42:28,494143
2019-10-12 17:46:01,494149
2019-10-12 17:49:35,494155
2019-10-12 17:53:01,494158
2019-10-12 17:56:35,494161
2019-10-12 18:00:03,494167
2019-10-12 18:03:33,494176
2019-10-12 18:07:00,494180
2019-10-12 18:10:28,494184
2019-10-12 18:14:02,494189
2019-10-12 18:17:33,494192
2019-10-12 18:21:04,494203
2019-10-12 18:24:39,494208
2019-10-12 18:28:05,494213
2019-10-12 18:31:40,494220
2019-10-12 18:35:10,494225
2019-10-12 18:38:44,494233
2019-10-12 18:42:12,494238
2019-10-12 18:45:42,494244
2019-10-12 18:49:11,494255
2019-10-12 18:52:38,494263
2019-10-12 18:56:11,494272
2019-10-12 18:59:44,494284
2019-10-12 19:03:13,494295
2019-10-12 19:06:46,494304
2019-10-12 19:10:18,494312
2019-10-12 19:13:52,494319
2019-10-12 19:17:22,494326
2019-10-12 19:20:50,494328
2019-10-12 19:24:17,494341
2019-10-12 19:27:46,494351
2019-10-12 19:31:17,494356
2019-10-12 19:34:50,494360
2019-10-12 19:38:18,494367
2019-10-12 19:41:49,494380
2019-10-12 19:45:22,494387
2019-10-12 19:48:54,494400
2019-10-12 19:52:22,494406
2019-10-12 19:55:53,494412
2019-10-12 19:59:25,494417
2019-10-12 20:03:00,494423
2019-10-12 20:06:28,494426
2019-10-12 20:09:57,494434
2019-10-12 20:13:30,494445
2019-10-12 20:17:04,494459
2019-10-12 20:20:36,494468
2019-10-12 20:24:10,494479
2019-10-12 20:27:41,494488
2019-10-12 20:31:07,494494
2019-10-12 20:34:37,494513
2019-10-12 20:38:07,494520
2019-10-12 20:41:35,494525
2019-10-12 20:45:09,494527
2019-10-12 20:48:38,494533
2019-10-12 20:52:09,494544
2019-10-12 20:55:38,494548
2019-10-12 20:59:08,494552
2019-10-12 21:02:37,494561
2019-10-12 21:06:08,494567
2019-10-12 21:09:42,494575
2019-10-12 21:13:12,494587
2019-10-12 21:16:41,494594
2019-10-12 21:20:26,494604
2019-10-12 21:23:55,494612
2019-10-12 21:27:22,494620
2019-10-12 21:30:51,494630
2019-10-12 21:34:22,494635
2019-10-12 21:37:54,494648
2019-10-12 21:41:27,494663
2019-10-12 21:44:57,494674
2019-10-12 21:48:30,494685
2019-10-12 21:52:01,494694
2019-10-12 21:55:35,494702
2019-10-12 21:59:01,494706
2019-10-12 22:02:29,494712
2019-10-12 22:06:04,494720
2019-10-12 22:09:32,494728
2019-10-12 22:13:06,494732
2019-10-12 22:16:36,494742
2019-10-12 22:20:02,494751
2019-10-12 22:23:33,494757
2019-10-12 22:27:01,494762
2019-10-12 22:30:28,494773
2019-10-12 22:33:59,494779
2019-10-12 22:37:32,494795
2019-10-12 22:41:03,494802
2019-10-12 22:44:37,494817
2019-10-12 22:48:06,494824
2019-10-12 22:51:39,494835
2019-10-12 22:55:07,494840
2019-10-12 22:58:36,494860
2019-10-12 23:02:02,494863
2019-10-12 23:05:35,494881
2019-10-12 23:09:08,494889
2019-10-12 23:12:37,494896
2019-10-12 23:16:05,494903
2019-10-12 23:19:33,494919
2019-10-12 23:23:01,494928
2019-10-12 23:26:32,494937
2019-10-12 23:30:03,494946
2019-10-12 23:33:32,494960
2019-10-12 23:37:01,494963
2019-10-12 23:40:31,494972
2019-10-12 23:44:03,494982
2019-10-12 23:47:35,494988
2019-10-12 23:51:06,494997
2019-10-12 23:54:36,495005
2019-10-12 23:58:09,495014
2019-10-13 00:01:38,495022
2019-10-13 00:05:11,495031
2019-10-13 00:08:44,495048
2019-10-13 00:12:19,495054
2019-10-13 00:15:48,495058
2019-10-13 00:19:19,495065
2019-10-13 00:22:50,495072
2019-10-13 00:26:23,495093
2019-10-13 00:29:58,495100
2019-10-13 00:33:27,495113
2019-10-13 00:36:56,495123
2019-10-13 00:40:28,495142
2019-10-13 00:44:01,495149
2019-10-13 00:47:36,495154
2019-10-13 00:51:10,495160
2019-10-13 00:54:40,495163
2019-10-13 00:58:11,495168
2019-10-13 01:01:43,495175
2019-10-13 01:05:13,495182
2019-10-13 01:08:43,495189
2019-10-13 01:12:14,495197
2019-10-13 01:15:43,495203
2019-10-13 01:19:11,495212
2019-10-13 01:22:43,495221
2019-10-13 01:26:11,495228
2019-10-13 01:29:45,495236
2019-10-13 01:33:12,495242
2019-10-13 01:36:47,495246
